4236,31210516,GGPS KHAIRPUR DAHA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4237,31210517,GGPS MAULVI WAZEER AHMAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4238,31210518,GGPS NINDAY LAL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4239,31210519,GGPS BAIRAN WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4240,31210520,GGES DHOOR KOT,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4241,31210521,GGPS THATH WARN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4242,31210522,GGES NONARI NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4243,31210523,GGPS PALLA HAMSHERA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4244,31210524,GGPS DEWAN SHARIF,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4245,31210525,GGPS KOTLA SHEIKHAN NO.2,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4246,31210526,GPS MODEL KOTLA REHMAT SHAH,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4247,31210527,GPS KHURRAMPUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4248,31210531,GGPS WADHNORE,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4249,31210532,GGPS HABIB ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4250,31210533,GGPS NONARI NO.2,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4251,31210534,GGPS LOHARI WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4252,31210535,GGPS KOTLA SHEIKHAN NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4253,31210541,GGES FAIZ PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4254,31210542,GMPS MANJHI WALA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4255,31210543,GGPS BASTI GHULAM RASOOL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4256,31210544,GGPS HALEEM PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4257,31210545,GMPS MAKHDOOM PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4258,31210546,GGPS BUDHOO WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4259,31210547,GMPS KOT HAMEED ULLAH,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4260,31210614,GPS TANZEEM SHAMS-UL-ALOOM,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4261,31210616,GPS TANZEEM JINDWADA CHANNAR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4262,31210619,GPS MEHROO WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4263,31210620,GPS BASHIR ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4264,31210622,GPS BASTI MOULVI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4265,31210625,GPS TANZEEM MUNEER SHAHEED,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4266,31210653,GGPS BASTI ARAIN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4267,31210656,GGPS BASTI JALIL KHAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4268,31210698,GGES AMIN NAGAR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4269,31210707,GPS TARAND BISHARAT,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(E)
4270,31210019,GHS FAZIL GUMANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4271,31210057,GES NOORPUR JADEED,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4272,31210058,GES MUGHLAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4273,31210059,GHS RASOOL PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4274,31210060,GES BALLA JHULLAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4275,31210075,GGHS BUKHTIARI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4276,31210076,GGES BALLA JHULLAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4277,31210077,GGES CHANAB RASOOLPUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4278,31210273,GPS AMIR ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4279,31210280,GPS BASTI MUHAMMAD KHAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4280,31210281,GPS JAM FAZIL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4281,31210282,GES KACHI SHIKRANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4282,31210285,GPS PUNNUN JHULLAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4283,31210286,GPS BASTI BALOCHAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4284,31210288,GPS BANGLA MASTOI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4285,31210290,GPS BUKHTIARI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4286,31210291,GES SONIK BELA QADEEM,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4287,31210292,GPS QASMANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4288,31210293,GPS MAJEED ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4289,31210294,GPS GOHAR ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4290,31210295,GPS BHADDA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4291,31210296,GPS CHAK KEHAL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4292,31210297,GPS BAIT SHIKRANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4293,31210298,GES ARABIC CHAK KEHAL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4294,31210300,GPS QADIR ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4295,31210301,GPS UCH GILANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4296,31210302,GPS DAIRY FARM,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4297,31210305,GPS HAMID PUR KHURD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4298,31210306,GES KAKIS,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4299,31210307,GPS BUDHAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4300,31210308,GPS MAKHAN BELA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4301,31210309,GPS INAYAT PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4302,31210312,GPS BAIT MOAZIZ-UD-DIN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4303,31210313,GPS RATAR LAL KHAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4304,31210315,GPS PATI KHIARA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4305,31210316,GES CHANAB RASOOLPUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4306,31210317,GES RATAR NAHRAN WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4307,31210318,GPS BASTI GHULAM QADIR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4308,31210405,GGPS HASIL LAR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4309,31210426,GMPS BASTI KABEER,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4310,31210510,GGPS BAIT AHMAD NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4311,31210511,GGPS BAIT AHMAD NO.2,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4312,31210512,GGPS AFZAL KHAN SHIKRANI NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4313,31210513,GGPS FAZIL GUMANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4314,31210514,GGPS GHULAM MUHAMMAD KHAKHI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4315,31210515,GGPS NOORPUR JADEED,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4316,31210536,GGPS MEHR ABAD SHAREEF,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4317,31210537,GGES RASOOLPUR SHIKRANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4318,31210538,GGPS ASLAM MARIL,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4319,31210539,GMPS BASTI KAKIS,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4320,31210540,GGPS BASTI ARAIN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4321,31210548,GMPS BAGH WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4322,31210549,GMPS AZIZ ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4323,31210550,GMPS MAJEED ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4324,31210551,GGES UCH GILANI NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4325,31210552,GGPS UCH GILANI NO.2,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4326,31210553,GGPS UCH MUGHLAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4327,31210554,GGPS QADIR ABAD NO.1,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4328,31210555,GGPS QADIR ABAD NO.2,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4329,31210556,GGPS BASTI BIDANI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4330,31210557,GMPS ZAFAR ABAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4331,31210558,GGPS BASTI LALOO,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4332,31210636,GPS ARABIC BAIT AHMAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4333,31210640,GMMS SONAY WALI,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4334,31210642,GMMS TANZEEM MAHRAN,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4335,31210646,GPS CHAKI MURAD,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4336,31210647,GMMS CHAUDHRY MAHENGA,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4337,31210657,GGPS ISRAI PUR,BAHAWALPUR,AHMADPUR EAST,UCH SHAREEF(W)
4338,31220001,GHSS ABBASIA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4339,31220002,GGHSS SATELLITE TOWN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4340,31220003,GGHSS CHAH FATEH KHAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4341,31220004,GHS SADIQ DANE MODEL BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4342,31220005,GHS BAHAWALPUR CANTT.,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4343,31220006,GHS SATELLITE TOWN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4344,31220007,GHS SHAHDARA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4345,31220008,GHS HAMAITIAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4346,31220009,GHS SAHLAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4347,31220010,GHS JHANGI WALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4348,31220011,GHS MC HAROONIA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4349,31220012,GHS MC CHAH FATEH KHAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4350,31220013,GHS TECHNICAL BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4351,31220014,GHS CHAK NO.12/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4352,31220015,GHS FATTOO WALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4353,31220029,GGHS MC KAJAL PURA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4354,31220032,GGHS CANAL COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4355,31220033,GGHS COMMUNITY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4356,31220034,GGHS COMPREHENSIVE BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4357,31220035,GGHS MOHAJIR COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4358,31220036,GGHS MODEL TOWN-A BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4359,31220037,GGHS SYED IMAM SHAH BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4360,31220038,GGHS CHAK NO.12/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4361,31220040,GGHS CHAK NO.13/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4362,31220045,GHS CANAL COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4363,31220046,GES DERA IZZAT,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4364,31220047,GES MALOOK SHAH,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4365,31220048,GES BAQIR PUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4366,31220049,GES TANZEEM-E-ISLAMI MADRISSA MELLA WALI GALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4367,31220050,GES CHAK NO.13/BC-A,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4368,31220064,GGHS HABIB COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4369,31220065,GGES ISLAMI COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4370,31220066,GGES SHAHDARA MOHAJIR COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4371,31220067,GGES BASTI BINDRA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4372,31220068,GGES IQBAL CHANNAR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4373,31220069,GGHS APWA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4374,31220070,GGES BASTI RIDDAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4375,31220072,GGES CHAK NO.11/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4376,31220073,GGES CHAK NO.18/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4377,31220074,GGHS CHAK NO.26/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4378,31220075,GGES CHAK NO.23/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4379,31220076,GGES CHAK NO.29/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4380,31220077,GGES GHAFOOR ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4381,31220078,GGHS JHANGI WALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4382,31220106,GPS MC MOHALLA KHATEKAN AHMED PURI GATE,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4383,31220107,GPS MC HALQA NO.1 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4384,31220108,GPS MC HALQA NO.2 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4385,31220109,GPS MC HALQA NO.4 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4386,31220110,GPS MC MAKHDOOM PURA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4387,31220112,GPS MC SHAHDARA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4388,31220113,GPS MC MEDICAL COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4389,31220116,GPS MATMAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4390,31220118,GPS BASTI BANGAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4391,31220119,GPS NEW CENTRAL JAIL,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4392,31220120,GPS GHULAM SARWAR THAHEEM,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4393,31220123,GPS AKHTAR ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4394,31220124,GPS SATELLITE TOWN COMMERCIAL AREA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4395,31220125,GPS CHAH SULEMAN SHAH,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4396,31220126,GPS MODEL TOWN-B BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4397,31220127,GPS JAVED COLONY,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4398,31220129,GPS BHATTIAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4399,31220131,GES WEESLAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4400,31220133,GPS BASTI RIDDAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4401,31220134,GPS BHATTA NO.1,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4402,31220136,GPS MAMOON ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4403,31220138,GPS NOOR MUHAMMAD CHANNAR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4404,31220141,GPS GOTH GHANNI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4405,31220142,GPS TANZEEM ACHHA MADRISSA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4406,31220144,GPS TANZEEM QAUMI MADRISSA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4407,31220145,GPS ARABIC GOTH BAJAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4408,31220146,GPS ARABIC BHEDWAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4409,31220147,GPS ARABIC MOHAJIR COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4410,31220148,GPS ARABIC BASTI BANGAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4411,31220149,GPS ARABIC KHANOO WALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4412,31220150,GES ARABIC BASTI BINDRA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4413,31220151,GES ARABIC ISLAMI COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4414,31220153,GPS ARABIC MASEETAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4415,31220155,GPS CHAK NO.11/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4416,31220156,GPS CHAK NO.14/BC-A,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4417,31220159,GPS CHAK NO.13/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4418,31220160,GPS FAIZ ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4419,31220162,GPS CHAK NO.8/BC-A,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4420,31220164,GPS CHAK NO.29/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4421,31220165,GPS CHAK NO.12/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4422,31220166,GPS CHAK NO.12/BC SOUTH,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4423,31220168,GPS CHAK NO.26/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4424,31220169,GPS CHAK NO.23/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4425,31220172,GPS CHAK NO.24/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4426,31220174,GPS GHAFOOR ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4427,31220175,GPS CHAK NO.9/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4428,31220273,GPS ARABIC SHAH SHAMS,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4429,31220311,GPS JAGEER BHATTI DAHRI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4430,31220320,GGPS BADAR SHAIR NO.2,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4431,31220321,GGPS TIBBA BADAR SHAIR NO. 3,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4432,31220322,GGPS GOTH GADRA BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4433,31220323,GGES CHAK NO. 9/BC,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4434,31220324,GGES MEDICAL COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4435,31220326,GGPS BASTI RIDDAN NO.1,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4436,31220327,GGPS BASTI MASEETAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4437,31220328,GGPS BASTI HANSRA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4438,31220329,GGPS NOOR MAHAL ROAD MUHAMMADIA COLONY,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4439,31220330,GGPS MC MODEL TOWN-B BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4440,31220332,GGPS MC HAMAITIAN BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4441,31220334,GPS MODEL MC NEW CENTRAL JAIL BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4442,31220335,GGPS MC AHMED PURI GATE BAHAWAL PUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4443,31220336,GGPS MC UNION COUNCIL NO.1 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4444,31220337,GGPS MC UNION COUNCIL NO.2 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4445,31220338,GGPS MC UNION COUNCIL NO.3 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4446,31220340,GGPS TRUST COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4447,31220341,GGPS SADIQ COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4448,31220342,GGPS KHAWAJA PUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4449,31220343,GGES BHATTA NO.1,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4450,31220344,GGPS BHATTA NO.2,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4451,31220345,GGPS BHATTA NO.3 BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4452,31220346,GGPS SHAREEN WALA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4453,31220347,GGPS JAMIA RAHEEMIA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4454,31220348,GGPS QUAID-E-AZAM MEDICAL COLLEGE BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4455,31220349,GGPS FEROZ WALA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4456,31220350,GGPS AKHTAR ABAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4457,31220351,GGPS BASTI PUNWAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4458,31220352,GGPS HAJI MUHAMMAD,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4459,31220354,GGPS RIAZ COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4460,31220355,GGPS BASTI BANGAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4461,31220356,GGPS BASTI GULZAR MAHAL,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4462,31220357,GGPS PROFESSOR COLONY,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4463,31220358,GGPS BASTI DARZIAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4464,31220359,GGPS BISMILLAH COLONY,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4465,31220360,GGES KOT NOORA,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4466,31220361,GGPS MATMAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4467,31220362,GGPS BASTI PANWARAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4468,31220363,GGPS ANWAR MODEL,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4469,31220364,GGPS KAUSAR COLONY BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4470,31220365,GGPS HAMEED ABAD WELCOME GATE BAHAWALPUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4471,31220366,GGPS BAQIR PUR,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4472,31220367,GGPS KHANOO WALI,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4473,31220368,GGPS NAZEER ABAD (QADIR ABAD),BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
4474,31220370,GPS MODEL BASTI HORIAN,BAHAWALPUR,BAHAWALPUR,BAHAWALPUR SADAR
